Unnamed: 0,unidad,calle_unidad,nro_unidad,barrio_unidad,distrito,zona,manzana,parcela,Nomenclatu,Categoria_perfil,Descripcion_perfil,geometry,Estado,Tipo_Parce,_merge,gestor,tasa_interes_anual,plazo_meses,capital_original,fecha_inicio,fecha_vencimiento,dias_mora,score_riesgo,bucket_mora,estado_credito,saldo_capital,intereses_devengados,saldo_total,pagos_ultimo_mes,fecha_ultimo_pago
1090,737973,HUMBERTO 1³                             ,630,ALBERDI                                 ,4,2,19,32,1101010402019032,Perfil Con Límites,Perfil Con Límites. Empresa Grande. Sector económico: Servicios. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Con cheques de persona jurídica rechazados por defectos formales. Con juicios como demandado en los últimos 24 meses.,"POLYGON ((4386738.86783767 6525330.37215311, 4386742.81100773 6525333.55910108, 4386848.45847873 6525314.63694384, 4386848.45847873 6525314.63694384, 4386848.45847873 6525314.63694384, 4386848.45847873 6525314.63694384, 4386873.23539446 6525310.19853027, 4386878.51662792 6525302.94855051, 4386841.45422683 6525252.57370348, 4386820.01678283 6525216.32381268, 4386813.70429829 6525199.51136271, 4386809.27019168 6525197.65012248, 4386809.27019168 6525197.65012248, 4386709.53469516 6525230.35229875, 4386709.53469516 6525230.35229875, 4386718.66443353 6525263.15354853, 4386719.54407349 6525262.90871387, 4386738.86783767 6525330.37215311))",EDIFICADO PH,URBANO,both,Estudio C,72,36,199000,2023-03-10,2026-03-10,73,38,61-90 días,En mora,39800,5700,45500,0,2026-02-08
1091,737973,HUMBERTO 1³                             ,630,ALBERDI                                 ,4,2,19,32,1101010402019032,Perfil Con Límites,Perfil Con Límites. Empresa Grande. Sector económico: Servicios. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Con cheques de persona jurídica rechazados por defectos formales. Con juicios como demandado en los últimos 24 meses.,"POLYGON ((4386738.86783767 6525330.37215311, 4386742.81100773 6525333.55910108, 4386848.45847873 6525314.63694384, 4386848.45847873 6525314.63694384, 4386848.45847873 6525314.63694384, 4386848.45847873 6525314.63694384, 4386873.23539446 6525310.19853027, 4386878.51662792 6525302.94855051, 4386841.45422683 6525252.57370348, 4386820.01678283 6525216.32381268, 4386813.70429829 6525199.51136271, 4386809.27019168 6525197.65012248, 4386809.27019168 6525197.65012248, 4386709.53469516 6525230.35229875, 4386709.53469516 6525230.35229875, 4386718.66443353 6525263.15354853, 4386719.54407349 6525262.90871387, 4386738.86783767 6525330.37215311))",EDIFICADO PH,URBANO,both,Estudio B,96,6,360000,2023-01-07,2023-07-07,44,55,31-60 días,En mora,43400,5000,48400,60000,2026-02-12
1092,738390,MAIPU AV.                               ,777,CENTRO                                  ,4,3,5,45,1101010403005045,Perfil Insuficiente,Perfil Insuficiente. Empresa Micro. Sector económico: Servicios. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Con cheques de persona jurídica rechazados por falta de fondos. Registra información judicial relevada y/o edictos publicados.,"POLYGON ((4388115.30038811 6525099.21886272, 4388110.58770051 6525100.83697063, 4388093.99848556 6525106.5329009, 4388096.57013456 6525113.33229107, 4388117.7079431 6525106.04756078, 4388115.30038811 6525099.21886272))",EDIFICADO PH,URBANO,both,Estudio D,120,6,108000,2022-12-12,2023-06-12,80,36,61-90 días,En mora,23700,6200,29900,0,2026-01-10
1093,738390,MAIPU AV.                               ,777,CENTRO                                  ,4,3,5,45,1101010403005045,Perfil Insuficiente,Perfil Insuficiente. Empresa Micro. Sector económico: Servicios. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Con cheques de persona jurídica rechazados por falta de fondos. Registra información judicial relevada y/o edictos publicados.,"POLYGON ((4388115.30038811 6525099.21886272, 4388110.58770051 6525100.83697063, 4388093.99848556 6525106.5329009, 4388096.57013456 6525113.33229107, 4388117.7079431 6525106.04756078, 4388115.30038811 6525099.21886272))",EDIFICADO PH,URBANO,both,Estudio B,108,6,150000,2023-08-03,2024-02-03,98,34,91-180 días,En mora,40300,11700,52000,0,2026-01-11
1094,740031,CH_PUBLICA 5                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,249,33,1101011327249033,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379329.45879264 6535844.58216138, 4379345.11253658 6535871.21945334, 4379357.09235449 6535870.5237789, 4379355.49849153 6535843.07676195, 4379329.45879264 6535844.58216138))",BALDIO,URBANO,both,Estudio B,96,48,754000,2022-05-23,2026-05-23,55,43,31-60 días,En mora,137400,19900,157300,0,2026-02-15
1095,740031,CH_PUBLICA 5                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,249,33,1101011327249033,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379329.45879264 6535844.58216138, 4379345.11253658 6535871.21945334, 4379357.09235449 6535870.5237789, 4379355.49849153 6535843.07676195, 4379329.45879264 6535844.58216138))",BALDIO,URBANO,both,Estudio A,108,24,261000,2022-05-22,2024-05-22,73,52,61-90 días,En mora,52200,11300,63500,0,2026-01-31
1096,740064,CH_PUBLICA 1                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,253,8,1101011327253008,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379912.46554861 6536085.35313286, 4379912.45660183 6536058.78939706, 4379898.85660178 6536058.79155906, 4379898.86554938 6536085.3577134, 4379912.46554861 6536085.35313286))",BALDIO,URBANO,both,Estudio D,72,36,167000,2024-02-01,2027-02-01,77,51,61-90 días,En mora,80900,12300,93200,0,2026-01-05
1097,740064,CH_PUBLICA 1                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,253,8,1101011327253008,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379912.46554861 6536085.35313286, 4379912.45660183 6536058.78939706, 4379898.85660178 6536058.79155906, 4379898.86554938 6536085.3577134, 4379912.46554861 6536085.35313286))",BALDIO,URBANO,both,Estudio D,120,6,425000,2024-12-21,2025-06-21,81,51,61-90 días,En mora,94300,25100,119400,0,2026-01-02
1098,740065,CH_PUBLICA 1                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,253,9,1101011327253009,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379926.06554784 6536085.34855232, 4379926.05660187 6536058.78723507, 4379912.45660183 6536058.78939706, 4379912.46554861 6536085.35313286, 4379926.06554784 6536085.34855232))",BALDIO,URBANO,both,Estudio A,120,6,251000,2022-10-28,2023-04-28,55,54,31-60 días,En mora,37800,6800,44600,0,2026-02-05
1099,740065,CH_PUBLICA 1                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,253,9,1101011327253009,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379926.06554784 6536085.34855232, 4379926.05660187 6536058.78723507, 4379912.45660183 6536058.78939706, 4379912.46554861 6536085.35313286, 4379926.06554784 6536085.34855232))",BALDIO,URBANO,both,Estudio B,60,48,261000,2024-10-18,2028-10-18,53,38,31-60 días,En mora,203100,17700,220800,0,2026-02-15
1100,740090,CH_PUBLICA 11                           ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,254,7,1101011327254007,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379996.40915247 6535927.92485135, 4379966.61253252 6535927.93488698, 4379966.61691098 6535940.93488625, 4379996.21592991 6535940.92491717, 4379996.40915247 6535927.92485135))",BALDIO,URBANO,both,Estudio B,84,6,608000,2023-01-13,2023-07-13,52,47,31-60 días,En mora,86600,10400,97000,0,2026-02-28
1101,740090,CH_PUBLICA 11                           ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,254,7,1101011327254007,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379996.40915247 6535927.92485135, 4379966.61253252 6535927.93488698, 4379966.61691098 6535940.93488625, 4379996.21592991 6535940.92491717, 4379996.40915247 6535927.92485135))",BALDIO,URBANO,both,Estudio B,108,6,161000,2023-01-04,2023-07-04,70,37,61-90 días,En mora,30900,6400,37300,0,2026-02-04
1102,740105,CH_PUBLICA 5                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,254,22,1101011327254022,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379867.31717927 6535813.34842184, 4379868.8604162 6535839.92363654, 4379882.43754316 6535839.13520551, 4379880.89430623 6535812.55999081, 4379867.31717927 6535813.34842184))",BALDIO,URBANO,both,Estudio D,84,24,192000,2022-04-10,2024-04-10,55,41,31-60 días,En mora,28900,3700,32600,0,2026-02-24
1103,740105,CH_PUBLICA 5                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,254,22,1101011327254022,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379867.31717927 6535813.34842184, 4379868.8604162 6535839.92363654, 4379882.43754316 6535839.13520551, 4379880.89430623 6535812.55999081, 4379867.31717927 6535813.34842184))",BALDIO,URBANO,both,Estudio A,120,24,403000,2023-04-09,2025-04-09,54,35,31-60 días,En mora,59600,10600,70200,0,2026-02-03
1104,740107,CH_PUBLICA 5                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,254,24,1101011327254024,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379840.16292535 6535814.92528389, 4379841.70616228 6535841.50049859, 4379855.28328924 6535840.71206756, 4379853.74005231 6535814.13685286, 4379840.16292535 6535814.92528389))",BALDIO,URBANO,both,Estudio B,120,12,714000,2023-06-30,2024-06-30,40,49,31-60 días,En mora,78200,10300,88500,0,2026-03-11
1105,740107,CH_PUBLICA 5                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,254,24,1101011327254024,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379840.16292535 6535814.92528389, 4379841.70616228 6535841.50049859, 4379855.28328924 6535840.71206756, 4379853.74005231 6535814.13685286, 4379840.16292535 6535814.92528389))",BALDIO,URBANO,both,Estudio A,84,18,862000,2023-12-29,2025-06-29,58,47,31-60 días,En mora,137000,18300,155300,47900,2026-02-02
1106,740121,CH_PUBLICA 11                           ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,255,12,1101011327255012,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379954.62902314 6535976.89892586, 4379929.52902457 6535976.90737965, 4379929.5339015 6535991.38737883, 4379954.63390007 6535991.37892504, 4379954.62902314 6535976.89892586))",BALDIO,URBANO,both,Estudio A,60,36,227000,2022-06-23,2025-06-23,44,50,31-60 días,En mora,27400,2000,29400,0,2026-02-08
1107,740121,CH_PUBLICA 11                           ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,255,12,1101011327255012,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379954.62902314 6535976.89892586, 4379929.52902457 6535976.90737965, 4379929.5339015 6535991.38737883, 4379954.63390007 6535991.37892504, 4379954.62902314 6535976.89892586))",BALDIO,URBANO,both,Estudio D,84,18,698000,2022-07-26,2024-01-26,61,38,61-90 días,En mora,116700,16400,133100,0,2026-02-11
1108,740151,CH_PUBLICA 7                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,260,16,1101011327260016,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379472.02583247 6535967.50680574, 4379472.03179211 6535985.20146721, 4379492.99575064 6535985.19440646, 4379492.97456102 6535967.50041065, 4379472.02583247 6535967.50680574))",BALDIO,URBANO,both,Estudio D,72,18,209000,2023-04-19,2024-10-19,83,41,61-90 días,En mora,47500,7800,55300,0,2026-01-08
1109,740151,CH_PUBLICA 7                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,260,16,1101011327260016,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379472.02583247 6535967.50680574, 4379472.03179211 6535985.20146721, 4379492.99575064 6535985.19440646, 4379492.97456102 6535967.50041065, 4379472.02583247 6535967.50680574))",BALDIO,URBANO,both,Estudio A,84,6,1301000,2022-03-18,2022-09-18,76,49,61-90 días,En mora,270900,47400,318300,0,2026-01-09
1110,740188,CH_PUBLICA 7                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,263,1,1101011327263001,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379532.89080422 6535955.06096792, 4379531.94372745 6535938.75189191, 4379503.99719714 6535940.48496655, 4379504.84418188 6535955.07041415, 4379532.89080422 6535955.06096792))",BALDIO,URBANO,both,Estudio C,96,18,164000,2022-06-07,2023-12-07,58,52,31-60 días,En mora,26100,4000,30100,0,2026-02-10
1111,740188,CH_PUBLICA 7                            ,0,BH_COOPERATIVA 16 DE NOVIEMBRE          ,13,27,263,1,1101011327263001,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4379532.89080422 6535955.06096792, 4379531.94372745 6535938.75189191, 4379503.99719714 6535940.48496655, 4379504.84418188 6535955.07041415, 4379532.89080422 6535955.06096792))",BALDIO,URBANO,both,Estudio A,84,36,918000,2023-11-21,2026-11-21,88,53,61-90 días,En mora,412300,83500,495800,0,2026-01-11
1112,743247,CNO SAN JOSE                            ,0,MALDONADO (NO OFICIAL)                  ,2,1,2,1,1101010201002001,Perfil Muy Bueno,Perfil Muy Bueno. Empresa N/a. Sector económico: Servicios de la administracion publica. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4392089.41 6525391.75, 4392112.93 6525229.53, 4392056.32 6525244.86, 4391834.2 6525211.3, 4391833.4 6525213.95, 4391826.02 6525224, 4391795.85 6525250.52, 4391819.29 6525294.49, 4392089.41 6525391.75))",EDIFICADO NoPH,URBANO,both,Estudio A,72,24,229000,2024-11-11,2026-11-11,14,77,1-30 días,En mora,77200,4600,81800,0,2026-04-02
1113,743247,CNO SAN JOSE                            ,0,MALDONADO (NO OFICIAL)                  ,2,1,2,1,1101010201002001,Perfil Muy Bueno,Perfil Muy Bueno. Empresa N/a. Sector económico: Servicios de la administracion publica. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4392089.41 6525391.75, 4392112.93 6525229.53, 4392056.32 6525244.86, 4391834.2 6525211.3, 4391833.4 6525213.95, 4391826.02 6525224, 4391795.85 6525250.52, 4391819.29 6525294.49, 4392089.41 6525391.75))",EDIFICADO NoPH,URBANO,both,Estudio B,72,48,1483000,2023-09-20,2027-09-20,2,80,1-30 días,En mora,547100,32400,579500,0,2026-04-06
